59647,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,24
59650,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,22
59652,2013-07-14,2013-07-14,36,Franklin St & Jackson Blvd,26
59653,2013-07-14,2013-07-14,255,Indiana Ave & Roosevelt Rd,18
59654,2013-07-14,2013-07-14,69,Damen Ave & Pierce Ave,8
59658,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,21
59659,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,21
59660,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,21
59661,2013-07-14,2013-07-14,45,Michigan Ave & Congress Pkwy,8
59662,2013-07-14,2013-07-14,30,Ashland Ave & Augusta Blvd,15
59663,2013-07-14,2013-07-14,56,Desplaines St & Kinzie St,36
59664,2013-07-14,2013-07-14,56,Desplaines St & Kinzie St,16
59665,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,13
59668,2013-07-14,2013-07-14,36,Franklin St & Jackson Blvd,39
59669,2013-07-14,2013-07-14,255,Indiana Ave & Roosevelt Rd,21
59670,2013-07-14,2013-07-14,36,Franklin St & Jackson Blvd,39
59671,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,20
59672,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,19
59673,2013-07-14,2013-07-14,90,Millennium Park,17
59674,2013-07-14,2013-07-14,90,Millennium Park,15
59676,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,14
59677,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,13
59678,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,14
59679,2013-07-14,2013-07-14,97,Museum Campus,5
59680,2013-07-14,2013-07-14,37,Dearborn St & Adams St,24
59681,2013-07-14,2013-07-14,37,Dearborn St & Adams St,24
59682,2013-07-14,2013-07-14,67,Sheffield Ave & Fullerton Ave,34
59683,2013-07-14,2013-07-14,67,Sheffield Ave & Fullerton Ave,33
59685,2013-07-14,2013-07-14,23,Orleans St & Elm St,13
59687,2013-07-14,2013-07-14,62,McCormick Place,22
59688,2013-07-14,2013-07-14,47,State St & Kinzie St,12
59689,2013-07-14,2013-07-14,47,State St & Kinzie St,10
59690,2013-07-14,2013-07-14,66,Clinton St & Lake St,49
59691,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,40
59692,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,20
59693,2013-07-14,2013-07-14,66,Clinton St & Lake St,49
59694,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,19
59695,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,38
59696,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,18
59697,2013-07-14,2013-07-14,20,Sheffield Ave & Kingsbury St,17
59698,2013-07-14,2013-07-14,90,Millennium Park,4
59699,2013-07-14,2013-07-14,90,Millennium Park,1
59700,2013-07-14,2013-07-14,47,State St & Kinzie St,14
59701,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,23
59702,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,23
59703,2013-07-14,2013-07-14,90,Millennium Park,58
59704,2013-07-14,2013-07-14,31,Franklin St & Chicago Ave,10
59705,2013-07-14,2013-07-14,45,Michigan Ave & Congress Pkwy,33
59706,2013-07-14,2013-07-14,90,Millennium Park,57
59709,2013-07-14,2013-07-14,90,Millennium Park,51
59710,2013-07-14,2013-07-14,5,State St & Harrison St,11
59711,2013-07-14,2013-07-14,90,Millennium Park,50
59712,2013-07-14,2013-07-14,90,Millennium Park,47
59713,2013-07-14,2013-07-14,54,Ogden Ave & Chicago Ave,13
59714,2013-07-14,2013-07-14,45,Michigan Ave & Congress Pkwy,18
59715,2013-07-14,2013-07-14,90,Millennium Park,38
59716,2013-07-14,2013-07-14,90,Millennium Park,37
59718,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,16
59720,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,17
59721,2013-07-14,2013-07-14,255,Indiana Ave & Roosevelt Rd,15
59722,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,14
59723,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,32
59724,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,32
59725,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,30
59726,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,30
59728,2013-07-14,2013-07-14,47,State St & Kinzie St,7
59731,2013-07-14,2013-07-14,46,Wells St & Walton St,12
59732,2013-07-14,2013-07-14,285,Wood St & Grand Ave,12
59733,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,20
59734,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,20
59735,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,18
59736,2013-07-14,2013-07-14,31,Franklin St & Chicago Ave,55
59737,2013-07-14,2013-07-14,255,Indiana Ave & Roosevelt Rd,21
59739,2013-07-14,2013-07-14,45,Michigan Ave & Congress Pkwy,39
59741,2013-07-14,2013-07-14,45,Michigan Ave & Congress Pkwy,38
59742,2013-07-14,2013-07-14,54,Ogden Ave & Chicago Ave,13
59743,2013-07-14,2013-07-14,54,Ogden Ave & Chicago Ave,13
59745,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,24
59746,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,23
59747,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,24
59748,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,23
59749,2013-07-14,2013-07-14,67,Sheffield Ave & Fullerton Ave,25
59750,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,5
59752,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,53
59753,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,48
59754,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,48
59755,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,45
59757,2013-07-14,2013-07-14,97,Museum Campus,25
59758,2013-07-14,2013-07-14,97,Museum Campus,25
59759,2013-07-14,2013-07-14,97,Museum Campus,26
59760,2013-07-14,2013-07-14,90,Millennium Park,47
59761,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,36
59762,2013-07-14,2013-07-14,90,Millennium Park,6
59763,2013-07-14,2013-07-14,29,Noble St & Milwaukee Ave,7
59765,2013-07-14,2013-07-14,56,Desplaines St & Kinzie St,7
59768,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,6
59773,2013-07-14,2013-07-14,59,Wabash Ave & Roosevelt Rd,29
59774,2013-07-14,2013-07-14,31,Franklin St & Chicago Ave,31
59775,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,29
59776,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,29
59777,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,20
59778,2013-07-14,2013-07-14,67,Sheffield Ave & Fullerton Ave,32
59779,2013-07-14,2013-07-14,67,Sheffield Ave & Fullerton Ave,29
59782,2013-07-14,2013-07-14,67,Sheffield Ave & Fullerton Ave,22
59783,2013-07-14,2013-07-14,250,Ashland Ave & Wellington Ave,23
59784,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,22
59785,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,37
59801,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,29
59806,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,11
59807,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,11
59808,2013-07-14,2013-07-14,19,Loomis St & Taylor St,41
59820,2013-07-14,2013-07-14,97,Museum Campus,24
59821,2013-07-14,2013-07-14,97,Museum Campus,24
59828,2013-07-14,2013-07-14,62,McCormick Place,12
59829,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,15
59830,2013-07-14,2013-07-14,62,McCormick Place,0
59835,2013-07-14,2013-07-14,68,Clinton St & Tilden St,28
59837,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,6
59838,2013-07-14,2013-07-14,62,McCormick Place,2
59839,2013-07-14,2013-07-14,62,McCormick Place,1
59840,2013-07-14,2013-07-14,30,Ashland Ave & Augusta Blvd,0
59843,2013-07-14,2013-07-14,62,McCormick Place,57
59844,2013-07-14,2013-07-14,47,State St & Kinzie St,6
59846,2013-07-14,2013-07-14,255,Indiana Ave & Roosevelt Rd,5
59848,2013-07-14,2013-07-14,97,Museum Campus,27
59849,2013-07-14,2013-07-14,328,Ellis Ave & 58th St,26
59853,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,4
59854,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,4
59857,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,0
59859,2013-07-14,2013-07-14,51,Clark St & Randolph St,16
59861,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,3
59863,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,52
59864,2013-07-14,2013-07-14,37,Dearborn St & Adams St,14
59866,2013-07-14,2013-07-14,97,Museum Campus,53
59868,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,40
59871,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,40
59883,2013-07-14,2013-07-14,59,Wabash Ave & Roosevelt Rd,25
59885,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,48
59888,2013-07-14,2013-07-14,90,Millennium Park,21
59892,2013-07-14,2013-07-14,97,Museum Campus,21
59897,2013-07-14,2013-07-14,97,Museum Campus,20
59898,2013-07-14,2013-07-14,97,Museum Campus,19
59902,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,6
59903,2013-07-14,2013-07-14,94,Lincoln Ave & Armitage Ave,46
59905,2013-07-14,2013-07-14,94,Lincoln Ave & Armitage Ave,45
59906,2013-07-14,2013-07-14,56,Desplaines St & Kinzie St,9
59915,2013-07-14,2013-07-14,94,Lincoln Ave & Armitage Ave,41
59918,2013-07-14,2013-07-14,90,Millennium Park,20
59920,2013-07-14,2013-07-14,90,Millennium Park,19
59922,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,31
59923,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,30
59931,2013-07-14,2013-07-14,90,Millennium Park,43
59932,2013-07-14,2013-07-14,90,Millennium Park,43
59934,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,28
59936,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,12
59937,2013-07-14,2013-07-14,77,Clinton St & Madison St,14
59938,2013-07-14,2013-07-14,77,Clinton St & Madison St,15
59940,2013-07-14,2013-07-14,47,State St & Kinzie St,28
59941,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,43
59942,2013-07-14,2013-07-14,66,Clinton St & Lake St,7
59943,2013-07-14,2013-07-14,37,Dearborn St & Adams St,22
59944,2013-07-14,2013-07-14,37,Dearborn St & Adams St,22
59946,2013-07-14,2013-07-14,56,Desplaines St & Kinzie St,3
59948,2013-07-14,2013-07-14,255,Indiana Ave & Roosevelt Rd,36
59951,2013-07-14,2013-07-14,30,Ashland Ave & Augusta Blvd,45
59954,2013-07-14,2013-07-14,53,Wells St & Erie St,14
59955,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,12
59958,2013-07-14,2013-07-14,28,Larrabee St & Menomonee St,36
59959,2013-07-14,2013-07-14,28,Larrabee St & Menomonee St,36
59960,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,11
59961,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,11
59970,2013-07-14,2013-07-14,25,Michigan Ave & Pearson St,15
59973,2013-07-14,2013-07-14,94,Lincoln Ave & Armitage Ave,18
59975,2013-07-14,2013-07-14,94,Lincoln Ave & Armitage Ave,18
59977,2013-07-14,2013-07-14,26,McClurg Ct & Illinois St,11
59978,2013-07-14,2013-07-14,26,McClurg Ct & Illinois St,11
59979,2013-07-14,2013-07-14,90,Millennium Park,50
59981,2013-07-14,2013-07-14,90,Millennium Park,50
59982,2013-07-14,2013-07-14,31,Franklin St & Chicago Ave,3
59983,2013-07-14,2013-07-14,84,Green St & Milwaukee Ave,20
59986,2013-07-14,2013-07-14,84,Green St & Milwaukee Ave,20
59987,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,29
59988,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,29
59990,2013-07-14,2013-07-14,68,Clinton St & Tilden St,23
59992,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,20
59993,2013-07-14,2013-07-14,279,Halsted St & 35th St,20
59996,2013-07-14,2013-07-14,14,Morgan St & 18th St,38
59998,2013-07-14,2013-07-14,13,Wilton Ave & Diversey Pkwy,47
60000,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,18
60003,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,17
60004,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,1
60006,2013-07-14,2013-07-14,25,Michigan Ave & Pearson St,38
60007,2013-07-14,2013-07-14,25,Michigan Ave & Pearson St,38
60008,2013-07-14,2013-07-14,25,Michigan Ave & Pearson St,38
60009,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,23
60011,2013-07-14,2013-07-14,43,Michigan Ave & Washington St,17
60012,2013-07-14,2013-07-14,59,Wabash Ave & Roosevelt Rd,28
60013,2013-07-14,2013-07-14,62,McCormick Place,1
60015,2013-07-14,2013-07-14,59,Wabash Ave & Roosevelt Rd,28
60016,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,50
60019,2013-07-14,2013-07-14,87,Racine Ave & Fullerton Ave,15
60020,2013-07-14,2013-07-14,62,McCormick Place,26
60021,2013-07-14,2013-07-14,350,Ashland Ave & Chicago Ave,35
60022,2013-07-14,2013-07-14,26,McClurg Ct & Illinois St,36
60023,2013-07-14,2013-07-14,54,Ogden Ave & Chicago Ave,17
60033,2013-07-14,2013-07-14,80,Aberdeen St & Madison St,2
60034,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,28
60037,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,25
60038,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,30
60039,2013-07-14,2013-07-14,47,State St & Kinzie St,48
60040,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,29
60041,2013-07-14,2013-07-14,55,Halsted St & James M Rochford St,26
60043,2013-07-14,2013-07-14,61,Wood St & Milwaukee Ave,28
60048,2013-07-14,2013-07-14,47,State St & Kinzie St,30
60049,2013-07-14,2013-07-14,47,State St & Kinzie St,31
60051,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,25
60052,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,25
60056,2013-07-14,2013-07-14,26,McClurg Ct & Illinois St,51
60057,2013-07-14,2013-07-14,26,McClurg Ct & Illinois St,50
60063,2013-07-14,2013-07-14,48,Larrabee St & Kingsbury St,8
60064,2013-07-14,2013-07-14,33,State St & Van Buren St,6
60068,2013-07-14,2013-07-14,97,Museum Campus,25
60069,2013-07-14,2013-07-14,47,State St & Kinzie St,12
60072,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,2
60073,2013-07-14,2013-07-14,47,State St & Kinzie St,11
60075,2013-07-14,2013-07-14,45,Michigan Ave & Congress Pkwy,20
60080,2013-07-14,2013-07-14,37,Dearborn St & Adams St,26
60083,2013-07-14,2013-07-14,97,Museum Campus,29
60084,2013-07-14,2013-07-14,97,Museum Campus,29
60088,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,13
60090,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,13
60093,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,53
60094,2013-07-14,2013-07-14,81,Daley Center Plaza,23
60096,2013-07-14,2013-07-14,21,Aberdeen St & Jackson Blvd,3
60100,2013-07-14,2013-07-14,72,State St & 16th St,18
60102,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,51
60104,2013-07-14,2013-07-14,328,Ellis Ave & 58th St,13
60105,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,47
60106,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,9
60108,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,21
60109,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,24
60111,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,45
60112,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,21
60114,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,44
60115,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,20
60116,2013-07-14,2013-07-14,252,Greenwood Ave & 47th St,27
60117,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,42
60118,2013-07-14,2013-07-14,350,Ashland Ave & Chicago Ave,13
60119,2013-07-14,2013-07-14,26,McClurg Ct & Illinois St,12
60120,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,42
60122,2013-07-14,2013-07-14,108,Halsted St & Polk St,26
60124,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,25
60126,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,25
60129,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,1
60130,2013-07-14,2013-07-14,22,May St & Taylor St,19
60133,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,23
60134,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,22
60136,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,41
60137,2013-07-14,2013-07-14,46,Wells St & Walton St,14
60138,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,42
60145,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,34
60148,2013-07-14,2013-07-14,60,Dayton St & North Ave,14
60150,2013-07-14,2013-07-14,97,Museum Campus,50
60154,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,14
60155,2013-07-14,2013-07-14,54,Ogden Ave & Chicago Ave,11
60156,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,54
60157,2013-07-14,2013-07-14,250,Ashland Ave & Wellington Ave,50
60159,2013-07-14,2013-07-14,311,Lincoln Ave & Eastwood Ave,53
60160,2013-07-14,2013-07-14,97,Museum Campus,48
60161,2013-07-14,2013-07-14,94,Lincoln Ave & Armitage Ave,56
60163,2013-07-14,2013-07-14,94,Lincoln Ave & Armitage Ave,55
60166,2013-07-14,2013-07-14,86,Eckhart Park,19
60167,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,10
60169,2013-07-14,2013-07-15,249,Montrose Harbor,8
60170,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,33
60171,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,32
60172,2013-07-14,2013-07-14,59,Wabash Ave & Roosevelt Rd,27
60173,2013-07-14,2013-07-14,31,Franklin St & Chicago Ave,10
60176,2013-07-14,2013-07-14,69,Damen Ave & Pierce Ave,22
60177,2013-07-14,2013-07-14,94,Lincoln Ave & Armitage Ave,33
60178,2013-07-14,2013-07-14,33,State St & Van Buren St,19
60179,2013-07-14,2013-07-14,69,Damen Ave & Pierce Ave,21
60180,2013-07-14,2013-07-14,94,Lincoln Ave & Armitage Ave,33
60181,2013-07-14,2013-07-14,33,State St & Van Buren St,15
60182,2013-07-14,2013-07-14,69,Damen Ave & Pierce Ave,21
60183,2013-07-14,2013-07-14,97,Museum Campus,11
60184,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,31
60185,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,31
60186,2013-07-14,2013-07-14,61,Wood St & Milwaukee Ave,10
60190,2013-07-14,2013-07-14,62,McCormick Place,58
60194,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,24
60196,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,24
60198,2013-07-14,2013-07-14,62,McCormick Place,26
60206,2013-07-14,2013-07-14,94,Lincoln Ave & Armitage Ave,22
60211,2013-07-14,2013-07-14,33,State St & Van Buren St,51
60212,2013-07-14,2013-07-14,33,State St & Van Buren St,49
60213,2013-07-14,2013-07-14,37,Dearborn St & Adams St,11
60214,2013-07-14,2013-07-14,37,Dearborn St & Adams St,11
60215,2013-07-14,2013-07-14,23,Orleans St & Elm St,53
60217,2013-07-14,2013-07-14,47,State St & Kinzie St,10
60219,2013-07-14,2013-07-14,23,Orleans St & Elm St,51
60221,2013-07-14,2013-07-14,23,Orleans St & Elm St,10
60223,2013-07-14,2013-07-14,23,Orleans St & Elm St,49
60224,2013-07-14,2013-07-14,47,State St & Kinzie St,10
60225,2013-07-14,2013-07-14,15,Racine Ave & 18th St,22
60227,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,44
60229,2013-07-14,2013-07-14,25,Michigan Ave & Pearson St,57
60230,2013-07-14,2013-07-14,86,Eckhart Park,15
60231,2013-07-14,2013-07-14,54,Ogden Ave & Chicago Ave,17
60234,2013-07-14,2013-07-14,255,Indiana Ave & Roosevelt Rd,18
60235,2013-07-14,2013-07-14,252,Greenwood Ave & 47th St,20
60236,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,39
60239,2013-07-14,2013-07-14,44,State St & Randolph St,14
60240,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,18
60241,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,59
60245,2013-07-14,2013-07-14,26,McClurg Ct & Illinois St,40
60246,2013-07-14,2013-07-14,44,State St & Randolph St,13
60248,2013-07-14,2013-07-14,26,McClurg Ct & Illinois St,40
60249,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,14
60250,2013-07-14,2013-07-14,24,Fairbanks Ct & Grand Ave,13
60251,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,57
60254,2013-07-14,2013-07-14,56,Desplaines St & Kinzie St,22
60255,2013-07-14,2013-07-14,60,Dayton St & North Ave,27
60257,2013-07-14,2013-07-14,93,Sheffield Ave & Willow St,16
60258,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,28
60259,2013-07-14,2013-07-14,56,Desplaines St & Kinzie St,21
60260,2013-07-14,2013-07-14,60,Dayton St & North Ave,27
60261,2013-07-14,2013-07-14,56,Desplaines St & Kinzie St,4
60263,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,43
60264,2013-07-14,2013-07-14,87,Racine Ave & Fullerton Ave,6
60265,2013-07-14,2013-07-14,87,Racine Ave & Fullerton Ave,6
60266,2013-07-14,2013-07-14,87,Racine Ave & Fullerton Ave,6
60273,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,40
60274,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,39
60276,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,36
60277,2013-07-14,2013-07-14,348,California Ave & 21st St,19
60279,2013-07-14,2013-07-14,97,Museum Campus,27
60280,2013-07-14,2013-07-14,99,Lake Shore Dr & Ohio St,16
60281,2013-07-14,2013-07-14,97,Museum Campus,27
60285,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,35
60286,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,34
60287,2013-07-14,2013-07-14,66,Clinton St & Lake St,31
60288,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,35
60289,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,35
60290,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,27
60291,2013-07-14,2013-07-14,72,State St & 16th St,53
60293,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,19
60295,2013-07-14,2013-07-14,250,Ashland Ave & Wellington Ave,26
60296,2013-07-14,2013-07-14,51,Clark St & Randolph St,6
60297,2013-07-14,2013-07-14,51,Clark St & Randolph St,6
60308,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,10
60310,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,9
60312,2013-07-14,2013-07-14,97,Museum Campus,22
60313,2013-07-14,2013-07-14,97,Museum Campus,22
60314,2013-07-14,2013-07-14,97,Museum Campus,22
60315,2013-07-14,2013-07-14,25,Michigan Ave & Pearson St,14
60319,2013-07-14,2013-07-14,28,Larrabee St & Menomonee St,21
60321,2013-07-14,2013-07-14,90,Millennium Park,26
60322,2013-07-14,2013-07-14,28,Larrabee St & Menomonee St,21
60323,2013-07-14,2013-07-14,73,Jefferson St & Monroe St,41
60324,2013-07-14,2013-07-14,73,Jefferson St & Monroe St,41
60325,2013-07-14,2013-07-14,30,Ashland Ave & Augusta Blvd,17
60327,2013-07-14,2013-07-14,90,Millennium Park,26
60332,2013-07-14,2013-07-14,36,Franklin St & Jackson Blvd,23
60333,2013-07-14,2013-07-14,62,McCormick Place,16
60334,2013-07-14,2013-07-14,328,Ellis Ave & 58th St,23
60335,2013-07-14,2013-07-14,90,Millennium Park,23
60337,2013-07-14,2013-07-14,72,State St & 16th St,39
60339,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,37
60340,2013-07-14,2013-07-14,13,Wilton Ave & Diversey Pkwy,17
60341,2013-07-14,2013-07-14,86,Eckhart Park,12
60342,2013-07-14,2013-07-14,52,Michigan Ave & Lake St,37
60348,2013-07-14,2013-07-14,44,State St & Randolph St,41
60351,2013-07-14,2013-07-14,33,State St & Van Buren St,13
60353,2013-07-14,2013-07-14,33,State St & Van Buren St,13
60354,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,6
60357,2013-07-14,2013-07-14,81,Daley Center Plaza,7
60358,2013-07-14,2013-07-14,51,Clark St & Randolph St,12
60361,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,6
60363,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,23
60364,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,23
60366,2013-07-14,2013-07-14,13,Wilton Ave & Diversey Pkwy,16
60367,2013-07-14,2013-07-14,81,Daley Center Plaza,7
60368,2013-07-14,2013-07-14,19,Loomis St & Taylor St,5
60369,2013-07-14,2013-07-14,81,Daley Center Plaza,19
60375,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,34
60376,2013-07-14,2013-07-14,34,Cannon Dr & Fullerton Ave,3
60379,2013-07-14,2013-07-14,311,Lincoln Ave & Eastwood Ave,2
60381,2013-07-14,2013-07-14,32,Racine Ave & Congress Pkwy,9
60382,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,26
60383,2013-07-14,2013-07-14,32,Racine Ave & Congress Pkwy,9
60384,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,17
60387,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,17
60388,2013-07-14,2013-07-14,53,Wells St & Erie St,29
60390,2013-07-14,2013-07-14,90,Millennium Park,13
60394,2013-07-14,2013-07-14,36,Franklin St & Jackson Blvd,27
60395,2013-07-14,2013-07-14,90,Millennium Park,10
60398,2013-07-14,2013-07-14,36,Franklin St & Jackson Blvd,27
60399,2013-07-14,2013-07-14,36,Franklin St & Jackson Blvd,25
60400,2013-07-14,2013-07-14,76,Lake Shore Dr & Monroe St,1
60401,2013-07-14,2013-07-14,62,McCormick Place,45
60402,2013-07-14,2013-07-14,81,Daley Center Plaza,25
60403,2013-07-14,2013-07-14,33,State St & Van Buren St,25
60404,2013-07-14,2013-07-14,250,Ashland Ave & Wellington Ave,59
60405,2013-07-14,2013-07-14,90,Millennium Park,18
60406,2013-07-14,2013-07-14,62,McCormick Place,23
60407,2013-07-14,2013-07-14,53,Wells St & Erie St,26
60409,2013-07-14,2013-07-14,62,McCormick Place,23
60410,2013-07-14,2013-07-14,81,Daley Center Plaza,23
60415,2013-07-14,2013-07-14,85,Michigan Ave & Oak St,2
60419,2013-07-14,2013-07-14,53,Wells St & Erie St,22
